fecha,dim,clave,in,out,net,aum
2026-01-27,gestora,Investis Asset Management S.A.S.G.F.C.I.,2908773790.03,-120606764.23,2788167025.80,670547043216.08
2026-01-27,gestora,One618 Asset Management S.G.F.C.I.S.A.,18322820518.03,-28892292152.45,-10569471634.43,1564648612052.08
2026-01-27,gestora,Ciudad Administradora de Activos S.A.U.,5634194923.73,-35428990.04,5598765933.69,330526472711.17
2026-01-27,gestora,Delta Asset Management S.A.,12525167600.09,-4768459359.32,7756708240.77,1717005646503.80
2026-01-27,gestora,Dracma S.A.,3241192309.75,-2151936469.73,1089255840.02,46896040505.00
2026-01-27,gestora,BBVA Asset Management Argentina S.A.U.S.G.F.C.I.,92434921593.63,-482882892.61,91952038701.02,3785142509530.58
2026-01-27,gestora,Galicia Asset Management S.A.U.,2624144783.56,-3495711280.43,-871566496.88,9381365020036.06
2026-01-27,gestora,Galileo Argentina S.G.F.C.I.S.A.,2018261626.94,-238254315.41,1780007311.53,413758543950.29
2026-01-27,gestora,Industrial Asset Management S.G.F.C.I.S.A.,101512505488.85,-1082041661.38,100430463827.46,798032649412.13
2026-01-27,gestora,IEB S.A.,13589422060.31,-6063977800.94,7525444259.37,386160343755.22
2026-01-27,gestora,Tutelar Inversora S.A.,0.00,0.00,0.00,6497274842.01
2026-01-27,gestora,Patagonia Inversora S.A.S.G.F.C.I,15066167912.84,-3396727505.65,11669440407.18,1605032486922.09
2026-01-27,gestora,Max Capital Asset Management S.A.,25448705719.34,-2143993980.29,23304711739.05,824583948216.10
2026-01-27,gestora,MEGA QM S.A.,114885221134.32,-1487109115.35,113398112018.97,1429009115658.52
2026-01-27,gestora,SAM Argentina S.G.F.C.I.S.A.U.,250655442.86,0.00,250655442.86,87641127140.41
2026-01-27,gestora,Parakeet S.G.F.C.I.S.A.,1005701715.29,-8708594812.34,-7702893097.05,99580278874.56
2026-01-27,gestora,Pellegrini S.A.S.G.F.C.I.,1615456363.33,-61137420122.42,-59521963759.09,2919388964298.49
2026-01-27,gestora,Macro Fondos S.G.F.C.I.S.A.,37955311.72,-51307381.82,-13352070.10,4065359754266.10
2026-01-27,gestora,Supervielle Asset Management S.A.,2125669392.13,-3043767193.46,-918097801.33,991333894140.41
2026-01-27,gestora,Schroder S.A.S.G.F.C.I.,21169716009.73,-2838886325.43,18330829684.30,1590305501202.27
2026-01-27,gestora,Santander Rio Asset Management G.F.C.I.S.A.,139779897630.51,-61400841572.48,78379056058.03,8412206143358.95
2026-01-27,gestora,BACS Administradora de Activos S.A.S.G.F.C.I,5820611184.67,-28705982771.34,-22885371586.67,661746029899.41
2026-01-27,gestora,Ualá Fondos S.A.U.,1993699103.63,-901505557.34,1092193546.29,166907883719.31
2026-01-27,gestora,Valiant Asset Management S.G.F.C.I.S.A.U.,0.00,0.00,0.00,33787765768.87
2026-01-27,gestora,Wise Capital Asset Management S.A.,835047796.64,-180433200.89,654614595.75,87127453093.10
2026-01-27,gestora,CFS Advisors S.G.F.C.I.S.A.,0.00,0.00,0.00,0.00
2026-01-27,gestora,Cohen S.A.,0.00,0.00,0.00,9176282.71
2026-01-27,bucket,Renta Variable USD,1516329.89,-92531.08,1423798.80,91381200.84
2026-01-27,bucket,Renta Fija ARS T+1,59061155971.98,-48277002950.20,10784153021.79,10652288978944.62
2026-01-27,bucket,Renta Fija ARS,35694517126.21,-2282786551.23,33411730574.98,2368694238980.16
2026-01-27,gestora,Administradora de Titulos Valores S.G.F.C.I.S.A.,0.00,0.00,0.00,602979904.36
2026-01-27,gestora,BAVSA Fondos S.A.,278251005.37,-421369236.94,-143118231.57,117694218975.19
2026-01-27,gestora,Nuevo Chaco Fondos S.A.S.G.F.C.I.,776317279.99,-6900450757.68,-6124133477.69,80060519611.07
2026-01-27,gestora,Cono Sur S.G.F.C.I.S.A.,0.00,0.00,0.00,36137014390.40
2026-01-27,gestora,First Capital Markets S.A.,0.00,0.00,0.00,77734563373.71
2026-01-27,gestora,CMF Asset Management S.A.U.,253524822.71,-6698345294.27,-6444820471.56,169239694728.71
2026-01-27,gestora,Nativa S.G.F.C.I.S.A.,0.00,0.00,0.00,14012489.60
2026-01-27,gestora,Mercado Pago Asset Managemet S.A.,0.00,-37414336472.82,-37414336472.82,6187944293585.52
2026-01-27,gestora,Novus Asset Management S.A.,7634864450.87,-599591901.02,7035272549.85,194816809827.98
2026-01-27,gestora,Quiron Asset Management S.A.,655389788.02,-97018679.22,558371108.81,21046330726.85
2026-01-27,gestora,Tandem Capital S.A.,1771072637.40,-21927657.45,1749144979.94,36137304965.50
2026-01-27,gestora,Zofingen Investment S.A.,11487436311.70,-1012582114.39,10474854197.32,505823097231.41
2026-01-27,gestora,C y C Administradora de Fondos S.A.,112794.56,-1377829049.93,-1377716255.37,47146021344.02
2026-01-27,gestora,Grupo SS S.A.S.G.F.C.I.,9057993.06,-1313110.50,7744882.57,171956842269.59
2026-01-27,bucket,Renta Fija USD,36013913.87,-17286381.39,18727532.48,5054407065.28
2026-01-27,gestora,Axis S.G.F.C.I.S.A.,5156362541.11,-77280237.20,5079082303.90,344610602523.33
2026-01-27,bucket,Renta Mixta,29186143715.90,-3388657397.31,25797486318.59,4164375869968.28
2026-01-27,gestora,GMC Asset Management S.A.U.,1213814287.81,0.00,1213814287.81,21648498062.49
2026-01-27,bucket,Renta Mixta USD,3888291.05,-4074311.46,-186020.42,748508807.02
2026-01-27,bucket,PyMEs,1729173840.24,-5556001776.57,-3826827936.34,1701147598110.39
2026-01-27,bucket,PyMEs USD,0.00,0.00,0.00,0.00
2026-01-27,bucket,Infraestructura,62414431.08,-20690408.74,41724022.34,899757179333.25
2026-01-27,bucket,Infraestructura USD,0.00,0.00,0.00,61148580.78
2026-01-27,bucket,Retorno Total,3854151507.15,-1148705913.33,2705445593.83,942344667561.58
2026-01-27,bucket,Retorno Total USD,1023662.39,-376842.53,646819.86,362400621.29
2026-01-27,bucket,ASG,1000.03,-3058387.47,-3057387.44,21355188590.58
2026-01-27,bucket,RG900,51731769.12,-331339148.00,-279607378.88,196673294088.62
2026-01-27,bucket,Money Market ARS (T+0),1116554247568.20,-312216904426.66,804337343141.54,43145730124580.19
2026-01-27,bucket,Money Market USD,69244806.50,-38616730.96,30628075.54,5953092024.70
2026-01-27,bucket,Fondos Cerrados,0.00,0.00,0.00,210426603701.49
2026-01-27,bucket,Fondos Cerrados USD,0.00,0.00,0.00,366972775.85
2026-01-27,gestora,GGAL Asset Management S.A.S.G.F.C.I.,0.00,0.00,0.00,1468898.99
2026-01-27,bucket,Solicitud en tramite,0.00,0.00,0.00,113033.33
2026-01-27,bucket,En Proceso de Liquidacion por Pago Total,0.00,0.00,0.00,57511946.07
2026-01-27,gestora,Por Decision CNV,0.00,0.00,0.00,2030772.37
2026-01-27,gestora,Bayfe S.A.S.G.F.C.I.,0.00,0.00,0.00,55481173.70
2026-01-26,bucket,Renta Variable,2355293726.78,-2311970889.20,43322837.58,1963235579975.03
2026-01-26,gestora,Allaria Fondos Administrados S.G.F.C.I.S.A.,125518828704.21,-6668876481.09,118849952223.12,2041215358612.07
2026-01-26,tipo_ger,Independiente,496899989796.29,-362116113609.47,134783876186.82,27739079685661.29
2026-01-26,gestora,StoneX Asset Management S.A.,1988835542.48,-2141836404.57,-153000862.09,661996542453.41
2026-01-26,gestora,Mariva Asset Management S.A.U.S.G.F.C.I.,9009027886.86,-58537588.80,8950490298.06,339276442778.59
2026-01-26,tipo_ger,Bancaria,627323441305.65,-66306623003.06,561016818302.59,37372613359951.02
2026-01-26,gestora,SBS Asset Management S.A.S.G.F.C.I.,10328022682.67,-9863834078.03,464188604.64,1079241370780.36
2026-01-26,gestora,Proahorro Administradora de Activos S.A.,4142539542.14,-122064641.55,4020474900.58,1562226663776.86
2026-01-26,gestora,Provinfondos S.A.S.G.F.C.I.,1163548111.79,-15858158564.21,-14694610452.42,1903851619644.53
2026-01-26,gestora,Adcap Asset Management S.G.F.C.I.S.A.,139421838661.79,-59730508088.76,79691330573.03,1690477875502.22
2026-01-26,gestora,ICBC Investments Argentina S.A.U.S.G.F.C.I.,24156057079.28,-2123131198.68,22032925880.60,1999302327143.27
2026-01-26,gestora,Argenfunds S.A.,20532482239.21,-1150871.26,20531331367.95,594865156740.20
2026-01-26,gestora,Mercofond S.G.F.C.I.S.A.,0.00,0.00,0.00,2836339053.36
2026-01-26,gestora,Balanz S.G.F.C.I.S.A.U.,73701179324.70,-28031849785.57,45669329539.13,1793960999778.35
2026-01-26,gestora,Bull Market Asset Management S.A.,297522083.13,-418898329.91,-121376246.78,602330891599.42
2026-01-26,gestora,Bancor Fondos S.G.F.C.I.S.A.U.,28858790503.78,-77422974.56,28781367529.22,660975820683.80
2026-01-26,gestora,Capital Markets Argentina Asset Management S.A.,26677447.31,-279338502.97,-252661055.66,26482952593.85
2026-01-26,gestora,Cocos Asset Management S.A.,26725012376.61,-1217716940.14,25507295436.47,725849271841.26
2026-01-26,gestora,Investis Asset Management S.A.S.G.F.C.I.,187032797.85,-2437868336.24,-2250835538.39,663550582078.95
2026-01-26,gestora,One618 Asset Management S.G.F.C.I.S.A.,9155101826.54,-28712149641.25,-19557047814.70,1566229027736.36
2026-01-26,gestora,Ciudad Administradora de Activos S.A.U.,131382905.06,-4107623282.57,-3976240377.51,324612902453.23
2026-01-26,gestora,Delta Asset Management S.A.,34023494.49,-30913262992.27,-30879239497.78,1702322308096.97
2026-01-26,gestora,Dracma S.A.,60531160.16,-238328484.40,-177797324.24,45372731073.63
2026-01-26,gestora,BBVA Asset Management Argentina S.A.U.S.G.F.C.I.,74494550621.91,-2163503045.66,72331047576.25,3684895041498.05
2026-01-26,gestora,Galicia Asset Management S.A.U.,5996782074.72,-3671191812.86,2325590261.86,9305761968426.29
2026-01-26,gestora,Galileo Argentina S.G.F.C.I.S.A.,287679110.18,-858192838.89,-570513728.71,407808510860.06
2026-01-26,gestora,Industrial Asset Management S.G.F.C.I.S.A.,53981223863.93,-2644856069.43,51336367794.50,696776872901.99
2026-01-26,gestora,IEB S.A.,11920902572.32,-2588559122.50,9332343449.82,377474964450.88
2026-01-26,gestora,Tutelar Inversora S.A.,0.00,0.00,0.00,6275582956.81
2026-01-26,gestora,Patagonia Inversora S.A.S.G.F.C.I,33359327416.65,-191616089.16,33167711327.49,1591234301294.95
2026-01-26,gestora,Max Capital Asset Management S.A.,45499214953.88,-12591213861.96,32908001091.92,800153952116.81
2026-01-26,gestora,MEGA QM S.A.,2148255741.41,-76853338040.88,-74705082299.48,1313308696559.58
2026-01-26,gestora,SAM Argentina S.G.F.C.I.S.A.U.,138449675.43,0.00,138449675.43,86993311810.06
2026-01-26,gestora,Parakeet S.G.F.C.I.S.A.,1744334283.65,-985865678.63,758468605.02,107087889908.72
2026-01-26,gestora,Pellegrini S.A.S.G.F.C.I.,1653208885.03,-25741431266.52,-24088222381.49,2974604003099.94
2026-01-26,gestora,Macro Fondos S.G.F.C.I.S.A.,6442788194.47,-2369505101.12,4073283093.35,3867552162567.88
2026-01-26,gestora,Supervielle Asset Management S.A.,5587511602.26,-238841587.86,5348670014.40,1046806866138.85
2026-01-26,gestora,Schroder S.A.S.G.F.C.I.,1711039575.72,-1072526108.26,638513467.46,1567487501041.08
2026-01-26,gestora,Santander Rio Asset Management G.F.C.I.S.A.,314168427340.80,-6855360534.27,307313066806.53,8293719178199.51
2026-01-26,gestora,BACS Administradora de Activos S.A.S.G.F.C.I,68320814819.11,-205443887.36,68115370931.75,683243853120.11
2026-01-26,gestora,Ualá Fondos S.A.U.,202567718.95,-1755729650.64,-1553161931.68,165638152027.40
2026-01-26,gestora,Valiant Asset Management S.G.F.C.I.S.A.U.,0.00,-559462658.13,-559462658.13,33787765768.87
2026-01-26,gestora,Wise Capital Asset Management S.A.,1249469048.26,-1582530614.90,-333061566.64,85409219885.76
2026-01-26,gestora,CFS Advisors S.G.F.C.I.S.A.,0.00,0.00,0.00,0.00
2026-01-26,gestora,Cohen S.A.,0.00,0.00,0.00,9176287.02
2026-01-26,bucket,Renta Variable USD,981433.67,-33320.79,948112.87,87644995.60
2026-01-26,bucket,Renta Fija ARS T+1,56993046059.94,-47165799890.09,9827246169.85,10618794646983.50
2026-01-26,bucket,Renta Fija ARS,10741187892.95,-5291750936.81,5449436956.14,2328847075685.72
2026-01-26,gestora,Administradora de Titulos Valores S.G.F.C.I.S.A.,0.00,0.00,0.00,599827297.34
2026-01-26,gestora,BAVSA Fondos S.A.,1775988925.21,-3524893970.44,-1748905045.23,117406056852.32
2026-01-26,gestora,Nuevo Chaco Fondos S.A.S.G.F.C.I.,170476194.07,-493329080.31,-322852886.24,86107271311.51
2026-01-26,gestora,Cono Sur S.G.F.C.I.S.A.,651423099.52,-1851408056.49,-1199984956.97,36137014390.40
2026-01-26,gestora,First Capital Markets S.A.,793326.35,-1425575.67,-632249.33,77734563373.71
2026-01-26,gestora,CMF Asset Management S.A.U.,1241244559.55,-8073184504.28,-6831939944.72,175502532902.32
2026-01-26,gestora,Nativa S.G.F.C.I.S.A.,0.00,0.00,0.00,14012489.60
2026-01-26,gestora,Mercado Pago Asset Managemet S.A.,0.00,-66844824934.68,-66844824934.68,6221019095926.66
2026-01-26,gestora,Novus Asset Management S.A.,3246818162.56,-4241922875.77,-995104713.21,187393731667.72
2026-01-26,gestora,Quiron Asset Management S.A.,1979986326.64,-182942120.60,1797044206.03,20314688925.55
2026-01-26,gestora,Tandem Capital S.A.,2203883615.35,-187428132.91,2016455482.44,34359962282.06
2026-01-26,gestora,Zofingen Investment S.A.,4627111235.61,-4181805491.35,445305744.26,494444531792.80
2026-01-26,gestora,C y C Administradora de Fondos S.A.,183864738.04,0.00,183864738.04,47770517215.34
2026-01-26,gestora,Grupo SS S.A.S.G.F.C.I.,60899413.76,-2498401.95,58401011.81,171509327758.27
2026-01-26,bucket,Renta Fija USD,32384535.34,-20616059.38,11768475.95,5027593773.08
2026-01-26,gestora,Axis S.G.F.C.I.S.A.,3735959636.53,-2217623109.37,1518336527.16,337529924911.17
2026-01-26,bucket,Renta Mixta,11908858704.08,-20071084998.46,-8162226294.38,4105607377153.49
2026-01-26,gestora,GMC Asset Management S.A.U.,0.00,-687725202.84,-687725202.84,20784850329.14
2026-01-26,bucket,Renta Mixta USD,5502378.48,-918445.72,4583932.76,746986056.78
2026-01-26,bucket,PyMEs,5638414408.14,-2514571279.85,3123843128.29,1702969503557.68
2026-01-26,bucket,PyMEs USD,0.00,0.00,0.00,0.00
2026-01-26,bucket,Infraestructura,93906279.41,-137306361.80,-43400082.39,900630237990.45
2026-01-26,bucket,Infraestructura USD,0.00,0.00,0.00,60739738.57
2026-01-26,bucket,Retorno Total,4980338939.17,-1210062041.63,3770276897.54,938167201381.81
2026-01-26,bucket,Retorno Total USD,629210.51,-833197.59,-203987.08,361018559.52
2026-01-26,bucket,ASG,20874533.73,-71901431.40,-51026897.67,21338363009.36
2026-01-26,bucket,RG900,124934491.31,-819495268.44,-694560777.13,196436653953.91
2026-01-26,bucket,Money Market ARS (T+0),1031249411415.41,-348735267298.65,682514144116.75,42112608012165.58
2026-01-26,bucket,Money Market USD,77667093.04,-71125192.71,6541900.33,5923209171.18
2026-01-26,bucket,Fondos Cerrados,0.00,0.00,0.00,210426603701.49
2026-01-26,bucket,Fondos Cerrados USD,0.00,0.00,0.00,366972780.16
2026-01-26,gestora,GGAL Asset Management S.A.S.G.F.C.I.,0.00,0.00,0.00,1468898.99
2026-01-26,bucket,Solicitud en tramite,0.00,0.00,0.00,113033.33
2026-01-26,bucket,En Proceso de Liquidacion por Pago Total,0.00,0.00,0.00,57511946.07
2026-01-26,gestora,Por Decision CNV,0.00,0.00,0.00,2030772.37
2026-01-26,gestora,Bayfe S.A.S.G.F.C.I.,0.00,0.00,0.00,55481173.70
2026-01-23,bucket,Renta Variable,1415734729.70,-5609715559.41,-4193980829.71,1937384756702.58
2026-01-23,gestora,Allaria Fondos Administrados S.G.F.C.I.S.A.,98190331090.94,-3915985529.62,94274345561.32,1918019783939.98
2026-01-23,tipo_ger,Independiente,725875558465.04,-129271171657.02,596604386808.02,27479146113594.75
2026-01-23,gestora,StoneX Asset Management S.A.,5012760334.93,-21242499235.61,-16229738900.68,618817750159.41
2026-01-23,gestora,Mariva Asset Management S.A.U.S.G.F.C.I.,5580802139.66,-9953545731.32,-4372743591.66,329320205102.19
2026-01-23,tipo_ger,Bancaria,210830008110.62,-121983253357.01,88846754753.60,36578911338497.41
2026-01-23,gestora,SBS Asset Management S.A.S.G.F.C.I.,21258149136.45,-1471943760.09,19786205376.36,1075326203685.26
2026-01-23,gestora,Proahorro Administradora de Activos S.A.,11637966309.05,-2873849.19,11635092459.86,1554736886518.82
2026-01-23,gestora,Provinfondos S.A.S.G.F.C.I.,8304874500.82,-988491300.61,7316383200.21,1913943756961.65
2026-01-23,gestora,Adcap Asset Management S.G.F.C.I.S.A.,152494721238.66,-3955095208.33,148539626030.33,1603776017329.06
2026-01-23,gestora,ICBC Investments Argentina S.A.U.S.G.F.C.I.,17804197914.66,-14331632896.49,3472565018.18,1971942618118.96
2026-01-23,gestora,Argenfunds S.A.,27914519.67,-6250568731.26,-6222654211.58,572999945198.38
2026-01-23,gestora,Mercofond S.G.F.C.I.S.A.,0.00,0.00,0.00,2802122281.36
2026-01-23,gestora,Balanz S.G.F.C.I.S.A.U.,82609507271.07,-5136047282.43,77473459988.64,1740873747130.97
2026-01-23,gestora,Bull Market Asset Management S.A.,7452958144.19,-119107681.13,7333850463.06,600870505069.10
2026-01-23,gestora,Bancor Fondos S.G.F.C.I.S.A.U.,12149341826.64,-2180623060.28,9968718766.36,630948981262.05
2026-01-23,gestora,Capital Markets Argentina Asset Management S.A.,53389260.84,-40742498.72,12646762.12,26513721558.94
2026-01-23,gestora,Cocos Asset Management S.A.,14406080023.17,-30871287916.44,-16465207893.26,699162441495.33
2026-01-23,gestora,Investis Asset Management S.A.S.G.F.C.I.,1554133967.21,-964690533.40,589443433.81,662983156025.25
2026-01-23,gestora,One618 Asset Management S.G.F.C.I.S.A.,32646244094.06,-9868579189.29,22777664904.77,1579782103394.04
2026-01-23,gestora,Ciudad Administradora de Activos S.A.U.,1037916911.89,-4052667595.32,-3014750683.43,327786531632.86
2026-01-23,gestora,Delta Asset Management S.A.,678647197.50,-11148005402.28,-10469358204.79,1727644733195.46
2026-01-23,gestora,Dracma S.A.,184552802.73,0.00,184552802.73,45306482559.25
2026-01-23,gestora,BBVA Asset Management Argentina S.A.U.S.G.F.C.I.,1291616594.07,-27580593650.78,-26288977056.71,3581606110602.70
2026-01-23,gestora,Galicia Asset Management S.A.U.,8472425769.40,-6053572069.68,2418853699.72,9178088306064.65
2026-01-23,gestora,Galileo Argentina S.G.F.C.I.S.A.,2791106528.41,-1043213250.32,1747893278.09,405442430552.83
2026-01-23,gestora,Industrial Asset Management S.G.F.C.I.S.A.,818321809.13,-26058256929.38,-25239935120.26,643979034809.90
2026-01-23,gestora,IEB S.A.,4184985602.50,-4618417349.26,-433431746.76,367871551277.37
2026-01-23,gestora,Tutelar Inversora S.A.,0.00,0.00,0.00,6194566236.23
2026-01-23,gestora,Patagonia Inversora S.A.S.G.F.C.I,6411326760.01,-1544660524.11,4866666235.89,1554436418789.13
2026-01-23,gestora,Max Capital Asset Management S.A.,41081406445.17,-821835700.92,40259570744.26,763399123421.89
2026-01-23,gestora,MEGA QM S.A.,170201736889.68,-733537707.27,169468199182.41,1388943683626.50
2026-01-23,gestora,SAM Argentina S.G.F.C.I.S.A.U.,63550047.16,0.00,63550047.16,86441827528.95
2026-01-23,gestora,Parakeet S.G.F.C.I.S.A.,4864967254.46,-318689059.12,4546278195.34,106114152348.22
2026-01-23,gestora,Pellegrini S.A.S.G.F.C.I.,52722006532.14,-5624315771.64,47097690760.51,2988397440863.50
2026-01-23,gestora,Macro Fondos S.G.F.C.I.S.A.,23712567729.35,-465497072.20,23247070657.15,3893266034502.06
2026-01-23,gestora,Supervielle Asset Management S.A.,1379587347.25,-1263457713.85,116129633.41,989447660154.29
2026-01-23,gestora,Schroder S.A.S.G.F.C.I.,23898206782.81,-44456353.53,23853750429.28,1560897421134.92
2026-01-23,gestora,Santander Rio Asset Management G.F.C.I.S.A.,50365974504.89,-19704545822.98,30661428681.90,7963787448709.80
2026-01-23,gestora,BACS Administradora de Activos S.A.S.G.F.C.I,20779047770.71,-2181393218.38,18597654552.33,611960790923.69
2026-01-23,gestora,Ualá Fondos S.A.U.,1377225607.27,-24470457.79,1352755149.48,166797358557.61
2026-01-23,gestora,Valiant Asset Management S.G.F.C.I.S.A.U.,129183987.46,-52891169.37,76292818.09,34279558386.14
2026-01-23,gestora,Wise Capital Asset Management S.A.,1253932371.71,-981032511.57,272899860.13,85325155796.17
2026-01-23,gestora,CFS Advisors S.G.F.C.I.S.A.,0.00,0.00,0.00,0.00
2026-01-23,gestora,Cohen S.A.,0.00,0.00,0.00,9176294.02
2026-01-23,bucket,Renta Variable USD,797897.95,-34766.31,763131.63,86516383.21
